id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
164e2e35-2468-41b2-8a86-ab1a9327c7a8,Amanda Araújo,1961-11-23,072.008.444-48,30575459,Viana da Prata,PE,Brasil,M,+55 81 9106-8521,07200844448@exemplo.com.br,2025-03-11
21cdfe38-b47e-4dbf-a2d7-694df0bc5b01,Mariah Monteiro,2000-08-23,601.933.384-62,26540280,Carvalho,RN,Brasil,F,+55 (021) 6226-0126,60193338462@exemplo.com.br,2024-06-16
4ab5061e-8bba-40a0-b27b-42cc2c38d4ba,Sr. Fernando Novaes,1937-10-03,269.409.154-61,25253496,Aragão do Norte,DF,Brasil,M,+55 41 9090-2570,26940915461@exemplo.com.br,2025-03-06
e0b37183-dfa2-43bb-8e3a-c6692f1d7d25,Léo Araújo,1993-01-11,890.564.973-29,18099910,Abreu dos Dourados,AM,Brasil,M,71 7314 3744,89056497329@exemplo.com.br,2024-01-15
57fbff76-f458-4cf8-930b-c51a5bd8b40c,Alexia Barbosa,1945-04-11,169.950.454-87,64035584,Melo das Pedras,MT,Brasil,M,51 2538 1658,16995045487@exemplo.com.br,2024-07-02
4a4ef53c-a306-4119-9de3-56546769aa4f,Matheus Araújo,1963-10-24,268.285.988-75,77976225,Gonçalves dos Dourados,BA,Brasil,M,+55 (011) 2471 5817,26828598875@exemplo.com.br,2025-02-02
ceae53e9-c0bc-49e5-9219-cffb2fa33358,Kevin Dias,1940-04-24,093.676.552-36,45668-810,Garcia de Caldeira,AP,Brasil,F,(061) 0494-6625,09367655236@exemplo.com.br,2024-12-13
7abcb89a-bd45-4417-8ea9-4adae3a17e8d,Allana Machado,1997-08-25,564.969.426-03,32997421,Mendes,RO,Brasil,M,(021) 1221-9257,56496942603@exemplo.com.br,2025-06-12
2d7435ce-53b1-4f88-99ba-bdd607b4cba1,Emanuelly Rodrigues,1970-02-20,901.512.069-01,25709-594,da Mata,MS,Brasil,M,+55 (031) 2659 5366,90151206901@exemplo.com.br,2023-09-02
12c1549e-219a-4e73-abb3-d8b6a9d577fc,Stella Camargo,1984-09-13,888.987.423-08,25486-547,Teixeira,PE,Brasil,F,81 5540-4215,88898742308@exemplo.com.br,2023-10-07
6673f30f-c995-4b29-80b3-6781f38f2a31,Raquel Rios,1967-09-06,866.238.147-77,55689092,Vargas,RS,Brasil,F,+55 (041) 2594-9023,86623814777@exemplo.com.br,2024-07-07
92bcd1de-8907-4407-8238-a6bdd6b702c3,Benício Abreu,1962-04-03,867.918.208-01,40943-558,Silveira do Galho,RO,Brasil,F,+55 (061) 8873 0261,86791820801@exemplo.com.br,2025-05-27
96713d77-5cc0-4f72-ab1b-918652484979,Ana Fogaça,1998-03-02,491.940.256-03,63165-046,Siqueira,ES,Brasil,F,+55 71 2913 2089,49194025603@exemplo.com.br,2023-08-23
541e737c-7e40-4c5c-86e8-15cb82d096e8,Ana Sophia Gomes,1973-04-02,183.159.642-19,07052639,Cunha,AM,Brasil,F,0300 600 7308,18315964219@exemplo.com.br,2025-03-15
343ad27b-a0c9-44dc-82c5-219709a31785,Ravi Lucca Pimenta,1981-09-23,986.796.716-77,39908-782,Cirino,SC,Brasil,F,+55 31 7864 5454,98679671677@exemplo.com.br,2025-07-20
095eb44d-f6cc-417c-86fb-17a107c36361,Benicio Pires,1960-01-18,733.092.857-76,20736-930,Sampaio das Flores,AL,Brasil,M,+55 (041) 3670 2574,73309285776@exemplo.com.br,2024-12-29
01d89fb1-aa72-4c3f-90d1-bd41e2358da4,Sr. Rodrigo Oliveira,1989-10-06,260.997.105-06,87660-013,Gomes Alegre,RS,Brasil,F,(031) 2628 8538,26099710506@exemplo.com.br,2023-09-07
67bcd842-772e-4109-9409-949367e64686,Maria Eduarda Viana,1989-06-22,554.507.203-29,16406-126,Pimenta,SC,Brasil,F,+55 (031) 2120 7233,55450720329@exemplo.com.br,2024-04-06
a1a4729e-ffc6-4c52-b32f-48bacf27f7c7,Arthur Miguel Oliveira,1955-01-23,615.274.789-97,56232-470,Carvalho de Minas,RN,Brasil,M,+55 (071) 6899 4225,61527478997@exemplo.com.br,2024-07-09
281654fd-e8fe-464d-9003-1a31afd645e2,Kaique Garcia,1994-03-01,055.335.801-82,31897937,Barbosa de Gomes,PI,Brasil,M,21 3207-6373,05533580182@exemplo.com.br,2023-07-23
a950deac-148b-4edb-a921-90debcd167db,Luna Ramos,2003-11-04,396.343.808-15,75383628,Alves,SP,Brasil,M,31 3538-7302,39634380815@exemplo.com.br,2023-09-07
3e3a8657-9fb3-41e0-a5c1-35ff0ed6826b,Ísis Alves,1961-02-20,404.844.938-55,81578330,Moura do Galho,PI,Brasil,F,+55 84 1480 5665,40484493855@exemplo.com.br,2024-09-14
f9cd3cd1-ab6e-4cce-aa12-b49cb0195d37,Srta. Vitória Sousa,1967-09-27,560.352.595-28,72707062,Rios,PI,Brasil,F,71 4752 8344,56035259528@exemplo.com.br,2025-07-11
482329a1-cba0-4719-9e88-d6991a39eb3f,João Gabriel Cassiano,2004-04-10,654.815.856-05,01979634,Rezende,PI,Brasil,M,+55 71 2977-3673,65481585605@exemplo.com.br,2025-01-19
2a92274f-af10-47c3-970f-1488950ea437,Mathias Oliveira,2002-08-08,175.376.772-55,93886-724,Borges,PI,Brasil,F,41 5529 4413,17537677255@exemplo.com.br,2024-10-01
a6a70b6a-825a-49b6-a754-0ba4b7cc7c70,Rhavi Moura,1982-12-16,224.036.808-64,28734-884,da Luz dos Dourados,PR,Brasil,F,0900 383 9002,22403680864@exemplo.com.br,2024-11-04
9ac769bb-1dd3-4bf5-8bf3-3986ebd3ab11,Gustavo Rodrigues,2006-07-28,899.714.690-71,68291-325,Pimenta,PR,Brasil,M,+55 (081) 6929-0535,89971469071@exemplo.com.br,2024-11-27
23995a13-16b0-43dd-b809-3d28d00145cb,Luiz Gustavo Mendonça,2002-11-20,423.717.654-12,28646656,Barbosa,AP,Brasil,F,0800-946-8263,42371765412@exemplo.com.br,2023-11-29
86797fef-48ce-4e43-b11a-7b3cba3ec9c4,Dr. Augusto Monteiro,2000-07-21,829.281.746-37,73276004,Abreu,PR,Brasil,M,+55 (084) 7780 4511,82928174637@exemplo.com.br,2023-10-23
d903497b-2ba6-4db6-99ee-ac2326413fe3,Gustavo Henrique Santos,1973-02-08,409.004.698-43,37357-621,Santos das Pedras,SE,Brasil,F,(071) 9570-8914,40900469843@exemplo.com.br,2024-07-07
c6a0d9cb-5859-44ca-897e-cbe604f88dc9,Enzo Leão,1953-12-29,951.848.226-49,97476-052,Santos,MG,Brasil,F,+55 (051) 8225 8279,95184822649@exemplo.com.br,2024-04-19
b71e9834-4b69-4f70-9c15-567f14a8f634,Calebe Sousa,1945-02-08,229.163.480-30,30433299,Mendes dos Dourados,MS,Brasil,M,(084) 1264 2402,22916348030@exemplo.com.br,2025-05-21
7b548f01-9bbe-40c2-8300-f1a6df37ab8c,Igor Gomes,1989-09-24,606.491.710-48,47904905,Borges de Duarte,AC,Brasil,M,+55 21 9633-1710,60649171048@exemplo.com.br,2025-01-28
9d2288dc-fd1d-402b-9fc6-81d67707a60a,Maria Cecília Mendes,1968-02-11,403.929.366-36,41167-456,Marques,SP,Brasil,M,+55 (081) 7246-3678,40392936636@exemplo.com.br,2024-04-09
0316f5ec-2028-48c4-a703-66007c120729,Vitor Hugo Brito,1991-04-02,972.288.984-91,74307-017,Silva,SP,Brasil,F,71 1085 4216,97228898491@exemplo.com.br,2025-06-14
4843187b-ff83-4a4a-b444-36e843b0d927,Srta. Maria Isis Pereira,1992-01-28,993.446.769-79,83708-070,Fernandes,MG,Brasil,M,+55 (011) 2256 6228,99344676979@exemplo.com.br,2024-12-08
fd05c6bd-d05b-4122-be2c-1d30f194fd20,Ayla Ribeiro,2002-08-04,366.119.849-19,48344-466,Cardoso,PE,Brasil,F,81 1685-2480,36611984919@exemplo.com.br,2024-05-29
a3bebafe-9d95-422a-be65-d6e4eff150cd,Gael Henrique da Rosa,1985-11-02,350.647.308-43,34570-450,Vargas de Martins,CE,Brasil,F,+55 (084) 8635 1475,35064730843@exemplo.com.br,2025-02-07
41be351b-18ca-4b02-84dd-1e2728a11f40,Sr. Augusto Lopes,1962-08-06,559.876.086-49,53828-022,Barbosa da Praia,PI,Brasil,F,+55 (031) 9937-5555,55987608649@exemplo.com.br,2024-04-01
468a6aee-f2de-42cd-9c77-b3412b6a1dd6,Bernardo Duarte,1989-12-05,241.621.040-92,79408582,Santos,AM,Brasil,M,+55 (031) 8683 6433,24162104092@exemplo.com.br,2023-10-16
586111af-e93f-4ad8-94f6-b58e2d55e4ae,Rhavi Cirino,1976-12-06,749.825.652-21,66073401,Siqueira de Rodrigues,MA,Brasil,F,(041) 4632-6945,74982565221@exemplo.com.br,2023-12-22
d6ee6866-b323-4d7b-ac77-cfa8f687a7fb,Liam Cardoso,2007-05-23,907.246.098-79,40054-500,Camargo,MS,Brasil,M,0900-981-7748,90724609879@exemplo.com.br,2023-11-23
3b911e06-9200-4ee1-a0e9-e9d2f31911a0,Davi Lucas Sampaio,1985-03-27,112.652.406-21,09834-272,Cardoso das Flores,PI,Brasil,F,+55 84 6617-4756,11265240621@exemplo.com.br,2024-08-30
2ef2055a-50e2-474f-b1df-1a3789b42ed6,Anthony Gonçalves,1958-11-09,105.170.654-21,80717973,Fernandes da Mata,RO,Brasil,F,71 7263-1130,10517065421@exemplo.com.br,2023-11-21
90d5b8bb-59de-48f4-98e6-7773bbc5fac3,Nathan Garcia,1972-05-02,815.911.702-96,95292-432,Moreira,TO,Brasil,F,(084) 3953-0124,81591170296@exemplo.com.br,2023-07-25
c200e2c9-76fa-411d-a9cd-cbb6ec91a1db,Sr. Vitor Pinto,1951-05-11,143.182.300-81,66306622,Albuquerque,RR,Brasil,F,84 3609 3246,14318230081@exemplo.com.br,2025-07-13
b44377e4-0c2b-422f-beb8-6e4dbeb82262,Dante Cunha,1951-09-07,869.248.528-81,66241-972,Machado Alegre,DF,Brasil,M,+55 31 5117 1650,86924852881@exemplo.com.br,2025-02-08
5e26d4d4-c069-474b-b4aa-af1b4fabd461,Dra. Isabel Santos,1950-09-13,633.242.638-41,17456214,Moura do Galho,SE,Brasil,F,+55 (081) 9799 1833,63324263841@exemplo.com.br,2024-12-07
c8a73037-268d-48c1-9ed9-d542584a88b8,Luiz Gustavo Vasconcelos,1992-04-04,915.073.301-24,81274163,Freitas do Norte,CE,Brasil,F,+55 11 4798 5967,91507330124@exemplo.com.br,2024-11-24
e51c9b4b-c8ca-43bb-af99-a907bf873f80,Mateus Machado,1942-02-04,345.431.529-33,26853-979,Martins do Campo,GO,Brasil,M,71 5846 4420,34543152933@exemplo.com.br,2024-07-03
251e6f84-62b8-4484-8a1c-09421cab577c,Ayla Moraes,1997-10-15,843.872.227-85,53076-562,Caldeira,SC,Brasil,F,(041) 6188-5579,84387222785@exemplo.com.br,2025-07-17
6f099029-30ac-49e7-b5c5-774516e95b77,Maria Helena Melo,1987-09-22,283.624.723-55,40745-495,Costela da Mata,AC,Brasil,F,+55 (041) 6478 5485,28362472355@exemplo.com.br,2024-01-03
0e5933b7-8409-439f-805f-b170826c5011,Leonardo Cavalcanti,1993-12-10,209.502.366-22,72901-321,Teixeira Verde,MS,Brasil,F,+55 21 6329-2245,20950236622@exemplo.com.br,2024-06-03
e5838d08-78d1-4638-81e3-3a5ce31f89a0,Vitor Porto,1938-01-19,943.400.585-13,85876-389,Silva,MT,Brasil,F,+55 31 7801 6202,94340058513@exemplo.com.br,2023-07-25
81354564-d748-478b-815d-def730279959,Josué da Paz,1994-01-06,048.583.453-30,07561222,Fernandes,ES,Brasil,F,+55 71 7242-0125,04858345330@exemplo.com.br,2024-08-08
92e68f3b-4889-4afa-9354-8b3881fbeffd,Antony Aparecida,1964-09-18,149.143.549-56,73590-177,da Paz,MA,Brasil,F,(051) 5527-0039,14914354956@exemplo.com.br,2024-03-25
181d1b72-65a0-47f8-b8b2-d9e30d7f357f,Kamilly Azevedo,1941-02-21,018.037.054-84,52384-624,Cavalcanti do Oeste,SC,Brasil,M,0800 722 1539,01803705484@exemplo.com.br,2024-04-30
c811c5c8-0556-4b57-9591-7484151c4df2,Enrico Novaes,1942-01-17,635.205.581-74,79148-986,Casa Grande,SP,Brasil,M,+55 (031) 9612-0843,63520558174@exemplo.com.br,2024-06-29
efec3be5-f909-4083-9518-601f901d1bfb,Josué Duarte,2001-01-03,887.120.931-83,54223275,Sousa Verde,MA,Brasil,M,21 6456-6459,88712093183@exemplo.com.br,2023-10-11
3ce04a48-f88c-4729-a930-a1ff4a605c51,Isabela Freitas,2006-01-20,352.694.810-19,29297-269,Farias,TO,Brasil,M,+55 (041) 3433-1559,35269481019@exemplo.com.br,2023-08-25
6b6a96fe-512a-4119-b4f6-2d83950c6b81,Emanuella Rocha,1980-04-27,328.544.950-46,81410-813,Albuquerque Grande,TO,Brasil,F,+55 84 5273 7538,32854495046@exemplo.com.br,2025-01-26
b6494713-137a-4af7-90cf-d7450fd7e694,Valentina Rios,1972-02-18,076.152.619-77,68932-573,Rocha dos Dourados,AP,Brasil,M,+55 71 2126 8540,07615261977@exemplo.com.br,2024-01-08
816d08f4-b030-4b3c-b888-2efd7edbb1f8,Sra. Maria Teixeira,2000-12-18,829.829.396-50,03794016,Abreu de Goiás,RO,Brasil,F,81 3810 3833,82982939650@exemplo.com.br,2024-02-05
10e6147e-d4af-4277-9422-bab479874887,Pedro Lucas Cunha,1972-12-17,856.498.611-35,76931-626,Casa Grande,SP,Brasil,F,+55 (081) 2793-2740,85649861135@exemplo.com.br,2023-11-03
cb1a47b1-30cf-44ec-859a-1390dc959650,Ana Clara Araújo,1998-10-22,645.336.051-77,37170-493,Aragão,MS,Brasil,M,(041) 4486 6751,64533605177@exemplo.com.br,2024-07-31
a3c1b35e-77a7-4842-bccf-064171a403e6,Davi Lucas da Costa,1947-05-01,335.927.579-86,27965-566,Brito,PB,Brasil,M,(071) 1356 6087,33592757986@exemplo.com.br,2025-02-07
e64e5808-82db-4e26-9942-9b5947143877,Juliana Duarte,1970-01-03,092.117.662-53,48778883,Sousa de Goiás,PB,Brasil,M,+55 (071) 8927-5567,09211766253@exemplo.com.br,2025-02-19
af310491-3f7b-4956-8762-4d45079c03ad,Mathias Sampaio,1992-05-27,184.463.326-10,19267514,Abreu do Galho,RR,Brasil,F,(021) 1486-0519,18446332610@exemplo.com.br,2023-09-04
94f143bb-ec38-49a8-9c71-ab082a494181,Sr. Heitor Azevedo,1995-10-18,606.642.657-02,31053-300,Rodrigues,PR,Brasil,M,(051) 0452 0788,60664265702@exemplo.com.br,2025-04-19
40a3e1ab-b935-46a5-b64b-27e9e7633b59,Thales Freitas,1977-01-31,706.376.041-49,19216945,Souza Verde,SC,Brasil,M,+55 (021) 9395-7135,70637604149@exemplo.com.br,2024-06-04
50249a6c-f6f3-40eb-b4f9-d14a66a791a9,Eloah Araújo,1942-11-22,189.703.574-88,20444915,da Cruz,PA,Brasil,F,+55 61 6477-4662,18970357488@exemplo.com.br,2023-12-12
2c586074-5af6-4a5d-ae33-aa31678bdebf,Sra. Helena Caldeira,1950-10-10,663.579.271-27,51823-764,Câmara do Oeste,AP,Brasil,F,+55 11 1721-8573,66357927127@exemplo.com.br,2023-09-30
0cbb0750-ca90-46bd-89a3-7aee46f241c8,Juan Silveira,1961-05-31,550.492.442-88,51747341,Mendes,AL,Brasil,M,21 0255 3429,55049244288@exemplo.com.br,2025-07-17
92857b7c-f7b5-4529-8da7-72d8464c481f,Dr. Rodrigo Mendonça,2003-07-17,136.759.192-24,79527468,Teixeira da Praia,AC,Brasil,F,+55 (071) 4731 8285,13675919224@exemplo.com.br,2025-05-15
92abb731-4c38-4d0a-973b-d47d716897fa,Davi Luiz Sousa,1945-01-14,809.815.816-48,86903-293,Novais do Sul,PA,Brasil,F,+55 11 3043-2432,80981581648@exemplo.com.br,2024-12-08
9e0ce914-4ac8-4340-a3ff-8c0a4ed4e228,Dra. Laís Aparecida,1986-12-09,231.268.283-24,18867462,Vasconcelos Paulista,RR,Brasil,F,+55 (021) 7872-0219,23126828324@exemplo.com.br,2025-03-24
0cac18d2-ada2-47ae-8e52-a9abfe6e2f59,Melissa Gonçalves,1952-10-31,143.331.929-24,87761671,da Cunha do Sul,SE,Brasil,F,+55 21 7913-5607,14333192924@exemplo.com.br,2024-12-18
5eb2c93f-50f6-4489-88ce-e75e9d963139,Mirella Montenegro,1999-07-17,624.004.282-78,94022-506,Azevedo de Novais,SP,Brasil,M,+55 (061) 9843 6130,62400428278@exemplo.com.br,2023-11-07
d4661a89-4da9-4473-b9d5-30e7d1f0b002,Sra. Heloísa da Luz,1948-11-02,838.301.367-98,21287409,da Conceição do Campo,DF,Brasil,F,+55 (041) 4826 5693,83830136798@exemplo.com.br,2024-01-22
57c2eb12-1016-46cd-8cbf-4faa9b75c517,Luiza Ferreira,1994-04-08,233.941.948-69,27995963,Cassiano do Oeste,TO,Brasil,M,31 8563-3922,23394194869@exemplo.com.br,2025-01-28
5b05b294-1a09-4f74-af84-a0ea0e9623a8,Maria Eduarda Cirino,1998-10-21,167.486.965-56,28377185,Almeida,PB,Brasil,M,(021) 3251 4419,16748696556@exemplo.com.br,2025-05-02
a05da986-8e7d-4456-912f-06bb85379587,Olívia Camargo,1941-10-24,268.588.506-48,08580-618,Moura,MT,Brasil,M,+55 71 3931 3790,26858850648@exemplo.com.br,2025-02-26
96f5183f-165e-40f2-b93b-84e8a60c3841,Arthur Miguel Cardoso,1937-10-13,350.569.639-90,64756711,Sá,CE,Brasil,M,(011) 0193 4076,35056963990@exemplo.com.br,2025-04-16
cdb277bc-757a-49aa-99a0-3de05ea641c9,Dr. Otto Freitas,1989-05-24,700.751.419-63,91555599,Vargas do Galho,SP,Brasil,F,(041) 7514-0735,70075141963@exemplo.com.br,2024-02-04
b6dc3f8d-8c83-4f38-bf76-84a866dff625,Ana Beatriz Martins,1952-03-29,646.944.311-80,02660721,Gomes,SP,Brasil,F,(084) 7396-1407,64694431180@exemplo.com.br,2025-04-01
e4b1d70a-9376-473d-b386-202eb6df7ed0,Mariane Cunha,1984-10-24,315.773.613-42,85551-519,Cavalcante,AP,Brasil,M,(041) 6699 7101,31577361342@exemplo.com.br,2024-03-08
77f1c40c-2690-4763-a793-84a40925ef8c,Kevin Oliveira,1965-03-02,301.824.542-56,42652-051,Leão da Serra,PI,Brasil,F,(021) 9167-2964,30182454256@exemplo.com.br,2023-10-04
4d788ae1-945d-48d9-b46f-4d9c3bbc2907,Ana Cecília Silveira,1940-06-07,095.517.512-09,40901-727,Pacheco,BA,Brasil,F,(031) 9872 7095,09551751209@exemplo.com.br,2025-06-05
553ea22d-6afe-4db0-9ec5-3ea45feac1ea,Dr. Davi Lucca Barbosa,1937-09-28,119.297.328-99,36371576,da Mota do Galho,MG,Brasil,F,+55 81 4556 8829,11929732899@exemplo.com.br,2024-02-06
c7709258-a361-4fbd-b709-238eb09b16cc,Enzo Fernandes,1949-10-16,710.383.985-20,14535052,Garcia,RR,Brasil,F,0900-839-3384,71038398520@exemplo.com.br,2023-10-12
b95d4a89-c1cd-47b8-bc3d-696774b54dd8,Henrique Cavalcante,1949-04-24,646.368.069-05,40351-042,Barbosa do Amparo,AP,Brasil,F,+55 61 7273-1802,64636806905@exemplo.com.br,2024-01-07
befd3047-c93d-479c-86a5-175dd9805e87,Sra. Beatriz Sá,1972-02-13,375.021.886-69,58170-816,Peixoto,SE,Brasil,F,51 5265 1010,37502188669@exemplo.com.br,2025-02-20
aef11280-72c0-47c5-8aca-6471853a63ce,Dr. Pedro Henrique Nogueira,1995-05-09,933.871.599-91,64671-008,Camargo de da Rocha,MG,Brasil,F,+55 51 5173 7838,93387159991@exemplo.com.br,2023-10-30
058cbb4c-4ac0-4bc8-a444-36b7bc76dfc4,Bella Lima,1976-10-02,191.202.488-00,29356-282,Martins de Cirino,AC,Brasil,M,0900 017 0677,19120248800@exemplo.com.br,2023-12-19
4af4a026-c77f-472e-8ab2-18b2f49c23d2,Ana Freitas,1972-04-28,357.272.212-04,51612018,Fonseca,AL,Brasil,F,(084) 8591 7326,35727221204@exemplo.com.br,2025-07-17
4cf6f519-6824-40f4-9881-6b3b9934dad2,Helena Melo,1998-01-18,925.769.072-11,30856-069,Sales,PR,Brasil,M,0500 060 8576,92576907211@exemplo.com.br,2024-07-16
5f49afbc-b12c-4ae8-bdea-56d84d4d1b2a,Bruno Vargas,1943-05-22,771.101.916-85,94755538,Siqueira do Oeste,AL,Brasil,F,+55 (061) 0325 3979,77110191685@exemplo.com.br,2023-11-17
f8338d9f-b0db-4105-8f8c-8728fc9c2b1b,Dra. Lunna Sampaio,1939-08-14,702.742.102-36,22114830,Costa de Goiás,SC,Brasil,M,+55 71 2789-0189,70274210236@exemplo.com.br,2025-07-16
5b7bad60-91f3-480c-966d-703a201b243d,Daniela da Costa,1992-09-07,062.651.726-87,72323-672,Borges dos Dourados,GO,Brasil,M,(021) 1590-8372,06265172687@exemplo.com.br,2024-02-29
0fa97d44-169f-4c8d-92db-2d1f88251a65,Bianca Câmara,1945-01-31,359.669.010-62,97659604,Nascimento,MG,Brasil,F,51 2892 8021,35966901062@exemplo.com.br,2025-04-06
d61babdc-7f9b-45fe-bd52-e6aeaf6ad19e,Sabrina Novaes,1938-09-30,533.437.027-14,62381-415,Caldeira,SE,Brasil,F,21 7607 9089,53343702714@exemplo.com.br,2024-10-31
25da10f9-c675-474a-bd49-8d0a858931d6,Lucca Rocha,1967-09-16,910.920.777-27,88843763,Cirino da Praia,BA,Brasil,F,+55 41 2573-0992,91092077727@exemplo.com.br,2024-01-02
0ccf4c7d-bb9b-4fbb-900f-f22ee0e98666,Valentina Nogueira,1983-03-30,745.898.408-33,30917-806,Vargas das Flores,PR,Brasil,F,+55 41 1066-3615,74589840833@exemplo.com.br,2025-04-13
a39ba3cf-56c8-44e5-84a6-2cfa26cd8c59,Sophia Marques,1994-05-28,930.078.920-72,85706377,da Rocha das Pedras,PR,Brasil,F,+55 21 3619-7626,93007892072@exemplo.com.br,2024-03-15
0f248bc9-cce1-4e4b-a334-21ff9567b194,Dra. Ana Vitória Machado,1996-05-12,902.482.011-24,49312819,da Conceição,AC,Brasil,M,84 2283 8895,90248201124@exemplo.com.br,2023-09-03
64b40e14-f4b4-4991-83c9-1f432b62dab4,João Gabriel Melo,1950-09-29,014.958.925-74,20570-763,Rocha,GO,Brasil,F,+55 (031) 5590-7088,01495892574@exemplo.com.br,2023-10-06
56ad13a5-ee97-42e0-93ec-9ad9e2b780be,Sr. José Pedro Rezende,1940-07-22,834.133.622-85,37025-693,Cavalcante Alegre,AL,Brasil,F,81 9969 4091,83413362285@exemplo.com.br,2024-10-16
0f6e3483-5d6b-485c-831b-02c2d8d50d7f,Manuela da Rocha,1975-09-14,068.218.296-05,70055-882,Lopes,MS,Brasil,F,81 3034 3345,06821829605@exemplo.com.br,2025-03-15
a66c6f23-729d-4f6f-87bc-e7b431899bb6,João da Cruz,1968-06-28,171.309.549-07,02556-703,Silveira,RO,Brasil,M,(061) 2878 7039,17130954907@exemplo.com.br,2025-07-01
3d259706-1d9c-4057-9dbd-5d3072603bf2,Gabrielly Fogaça,1942-11-04,309.745.861-78,10992-360,Freitas do Oeste,AC,Brasil,M,+55 41 0426 2549,30974586178@exemplo.com.br,2024-03-02
c51360cc-13cf-4c71-bdf5-f01f834cd2da,Igor Vasconcelos,2000-01-19,171.844.964-22,73493-906,Peixoto,AL,Brasil,F,41 7695 3611,17184496422@exemplo.com.br,2025-07-17
ca9c6a55-a80b-4981-b56f-5c6805aa1f12,Camila Cassiano,1935-04-29,940.729.011-85,00758-272,Vieira,PE,Brasil,F,(084) 5626 9520,94072901185@exemplo.com.br,2025-04-10
a257f615-9539-47ef-9bad-fb1633ea8fa2,Bella Câmara,1997-12-24,470.244.019-88,93451272,Gonçalves de Campos,BA,Brasil,F,0500 276 2943,47024401988@exemplo.com.br,2025-05-08
abc035b3-8fd8-43cb-9bff-9f51705b431d,Ana Vitória Fogaça,1954-12-04,204.918.671-88,06299-783,Guerra,PA,Brasil,M,+55 21 9256-5685,20491867188@exemplo.com.br,2023-08-19
376d68f1-616b-4894-b197-51365f66765e,Emilly Albuquerque,1972-06-16,112.450.590-57,93185299,Mendes,GO,Brasil,M,(021) 0762 4844,11245059057@exemplo.com.br,2024-02-14
5275eef4-9d4f-4146-a225-70c312412d2c,Srta. Júlia Caldeira,1997-07-18,989.110.248-88,26348-351,Fogaça de Moreira,GO,Brasil,M,+55 51 2044 1133,98911024888@exemplo.com.br,2024-09-26
98ed40f2-5451-4841-8d7b-0355862fe11f,Arthur Miguel da Rocha,1970-04-10,157.051.556-72,74489-965,Mendonça,AL,Brasil,F,+55 (011) 9237-1058,15705155672@exemplo.com.br,2025-02-04
3139c1a4-121c-48e4-9f38-d0acf01f4e71,Agatha Araújo,2003-10-10,392.703.726-17,78255-033,Nascimento,AP,Brasil,M,+55 (021) 6120-7134,39270372617@exemplo.com.br,2024-01-05
800aa4ef-6777-447e-8c39-eae07000289a,Maria Liz da Conceição,1960-12-04,500.435.793-30,55667-927,Sousa de Pastor,AP,Brasil,F,(011) 1317-2123,50043579330@exemplo.com.br,2024-11-27
9ca6712d-4cff-4283-8fb5-1a25d264d258,Mirella Freitas,1946-05-14,999.572.501-64,97631489,Moraes Paulista,MT,Brasil,F,(071) 8216 9689,99957250164@exemplo.com.br,2023-07-28
420e6c44-8ed3-4f69-9790-0b93dc29f059,Sra. Jade da Cruz,1940-01-21,416.835.658-87,10679-964,das Neves,AM,Brasil,F,+55 (071) 4126-2942,41683565887@exemplo.com.br,2023-10-21
a0cc0327-b747-4c69-9d32-440c7cbae85b,Eduarda Casa Grande,1948-12-28,527.368.101-46,12108216,Marques,ES,Brasil,F,+55 (061) 4003 8245,52736810146@exemplo.com.br,2024-04-03
a3ce7107-15b3-4d16-944c-d3ca49f21b19,Mariana Fernandes,1985-11-25,351.025.354-10,99807743,Pimenta Paulista,RS,Brasil,F,+55 (081) 3994 3829,35102535410@exemplo.com.br,2024-04-25
9fe0e4ae-7675-4bd8-992e-bd69782418fa,Eloá das Neves,1949-02-15,836.483.871-14,33469-586,Castro de Macedo,BA,Brasil,F,0500 034 4614,83648387114@exemplo.com.br,2025-06-10
37297489-e20e-447e-b4e8-9cf03ad63d45,Isaque Fogaça,1947-12-17,586.039.199-23,63124-616,Monteiro,SP,Brasil,F,61 8483 8947,58603919923@exemplo.com.br,2023-08-31
f1836511-4829-4bfd-996f-b91627e04162,Isabella da Luz,1999-10-16,987.173.641-15,74932033,Sales Verde,AC,Brasil,F,0500-543-9227,98717364115@exemplo.com.br,2024-05-05
56b82245-62b0-4fb3-ae60-ed57c8db9f88,Ana Luiza Pastor,1984-09-12,247.780.776-70,90133541,Caldeira Alegre,RN,Brasil,F,+55 21 3591 3156,24778077670@exemplo.com.br,2024-11-19
ee266363-5da7-4749-8c03-82c2a3996b57,Alana Ferreira,1945-07-19,418.922.058-39,44050899,Farias de Cassiano,TO,Brasil,F,(084) 1478-7692,41892205839@exemplo.com.br,2025-04-18
7a01f11a-1994-458b-807f-dc6d2c879a12,Leandro Melo,1970-01-01,639.383.101-40,18031-011,Teixeira,AP,Brasil,M,84 8623 9970,63938310140@exemplo.com.br,2024-07-23
1d4e0995-944c-4a57-989f-363f6e2cbd74,Davi Luiz Marques,1971-01-08,319.100.993-40,01355129,Alves,RO,Brasil,M,0800 872 9552,31910099340@exemplo.com.br,2023-09-04
8be63438-077a-4329-8124-f7e1a88181de,Luiz Gustavo Costa,1991-01-05,605.111.748-45,18045-365,da Paz,AL,Brasil,M,+55 21 8902-8962,60511174845@exemplo.com.br,2024-06-18
